33.85,426.667
33.9,486.667
33.95,486.667
34,546.667
34.05,446.667
34.1,613.333
34.15,580
34.2,566.667
34.25,653.333
34.3,580
34.35,540
34.4,553.333
34.45,466.667
34.5,506.667
34.55,586.667
34.6,513.333
34.65,526.667
34.7,460
34.75,513.333
34.8,526.667
34.85,586.667
34.9,473.333
34.95,520
35,513.333
35.05,540
35.1,533.333
35.15,526.667
35.2,446.667
35.25,373.333
35.3,473.333
35.35,500
35.4,500
35.45,620
35.5,520
35.55,586.667
35.6,680
35.65,593.333
35.7,793.333
35.75,1186.67
35.8,1200
35.85,1053.33
35.9,786.667
35.95,560
36,586.667
36.05,513.333
36.1,506.667
36.15,486.667
36.2,506.667
36.25,506.667
36.3,406.667
36.35,500
36.4,433.333
36.45,466.667
36.5,373.333
36.55,453.333
36.6,306.667
36.65,460
36.7,453.333
36.75,393.333
36.8,346.667
36.85,400
36.9,426.667
36.95,526.667
37,340
37.05,413.333
37.1,526.667
37.15,466.667
37.2,473.333
37.25,420
37.3,440
37.35,466.667
37.4,393.333
37.45,506.667
37.5,620
37.55,393.333
37.6,506.667
37.65,540
37.7,433.333
37.75,473.333
37.8,460
37.85,593.333
37.9,480
37.95,593.333
38,533.333
38.05,533.333
38.1,726.667
38.15,800
38.2,980
38.25,1346.67
38.3,1893.33
38.35,2680
38.4,4680
38.45,7666.67
38.5,12920
38.55,18546.7
38.6,18140
38.65,14326.7
38.7,9666.67
38.75,5093.33
38.8,2673.33
38.85,1813.33
38.9,1520
38.95,966.667
39,946.667
39.05,726.667
39.1,720
39.15,720
39.2,706.667
39.25,646.667
39.3,633.333
39.35,533.333
39.4,440
39.45,480
39.5,433.333
39.55,493.333
39.6,453.333
39.65,473.333
39.7,540
39.75,526.667
39.8,520
39.85,573.333
39.9,453.333
39.95,393.333
40,346.667
40.05,486.667
40.1,646.667
40.15,440
40.2,526.667
40.25,653.333
40.3,560
40.35,606.667
40.4,626.667
40.45,473.333
40.5,473.333
40.55,433.333
40.6,446.667
40.65,413.333
40.7,406.667
40.75,433.333
40.8,446.667
40.85,520
40.9,400
40.95,393.333
41,346.667
41.05,420
41.1,373.333
41.15,333.333
41.2,366.667
41.25,320
41.3,373.333
41.35,386.667
41.4,366.667
41.45,380
41.5,473.333
41.55,453.333
41.6,366.667
41.65,440
41.7,500
41.75,500
41.8,446.667
41.85,326.667
41.9,393.333
41.95,466.667
42,453.333
42.05,393.333
42.1,413.333
42.15,400
42.2,426.667
42.25,353.333
42.3,440
42.35,380
42.4,386.667
42.45,340
42.5,333.333
42.55,353.333
42.6,320
42.65,340
42.7,293.333
42.75,353.333
42.8,386.667
42.85,280
42.9,473.333
42.95,246.667
43,326.667
43.05,380
43.1,373.333
43.15,446.667
43.2,386.667
43.25,413.333
43.3,280
43.35,433.333
43.4,380
43.45,480
43.5,386.667
43.55,400
43.6,420
43.65,346.667
43.7,480
43.75,366.667
43.8,460
43.85,493.333
43.9,533.333
43.95,453.333
44,386.667
44.05,386.667
44.1,506.667
44.15,653.333
44.2,680
44.25,526.667
44.3,706.667
44.35,946.667
44.4,966.667
44.45,1266.67
44.5,1906.67
44.55,2753.33
44.6,4106.67
44.65,7086.67
44.7,12700
44.75,19786.7
44.8,24273.3
44.85,24133.3
44.9,18513.3
44.95,13213.3
45,8013.33
45.05,3946.67
45.1,2260
45.15,1793.33
45.2,1353.33
45.25,980
45.3,760
45.35,686.667
45.4,706.667
45.45,646.667
45.5,586.667
45.55,506.667
45.6,513.333
45.65,480
45.7,586.667
45.75,553.333
45.8,400
45.85,506.667
45.9,453.333
45.95,486.667
46,466.667
46.05,433.333
46.1,360
46.15,413.333
46.2,446.667
46.25,353.333
46.3,386.667
46.35,293.333
46.4,333.333
46.45,380
46.5,313.333
46.55,300
46.6,386.667
46.65,380
46.7,353.333
46.75,286.667
46.8,440
46.85,286.667
46.9,273.333
46.95,300
47,300
47.05,286.667
47.1,340
47.15,366.667
47.2,266.667
47.25,333.333
47.3,393.333
47.35,386.667
47.4,266.667
47.45,300
47.5,333.333
47.55,353.333
47.6,320
47.65,286.667
47.7,360
47.75,286.667
47.8,306.667
47.85,293.333
47.9,313.333
47.95,286.667
48,266.667
48.05,306.667
48.1,266.667
48.15,306.667
48.2,280
48.25,220
48.3,280
48.35,240
48.4,300
48.45,193.333
48.5,246.667
48.55,333.333
48.6,260
48.65,266.667
48.7,253.333
48.75,233.333
48.8,260
48.85,273.333
48.9,320
48.95,293.333
49,246.667
49.05,320
49.1,206.667
49.15,253.333
49.2,266.667
49.25,300
49.3,233.333
49.35,226.667
49.4,260
49.45,200
49.5,220
49.55,280
49.6,246.667
49.65,313.333
49.7,173.333
49.75,260
49.8,213.333
49.85,280
49.9,173.333
49.95,240
50,180
50.05,206.667
50.1,200
50.15,206.667
50.2,246.667
50.25,320
50.3,253.333
50.35,240
50.4,180
50.45,240
50.5,206.667
50.55,240
50.6,226.667
50.65,160
50.7,180
50.75,186.667
50.8,133.333
50.85,206.667
50.9,200
50.95,180
51,233.333
51.05,293.333
51.1,280
51.15,253.333
51.2,166.667
51.25,226.667
51.3,200
51.35,253.333
51.4,206.667
51.45,220
51.5,186.667
51.55,253.333
51.6,320
51.65,246.667
51.7,220
51.75,246.667
51.8,200
51.85,180
51.9,273.333
51.95,226.667
52,226.667
52.05,160
52.1,186.667
52.15,146.667
52.2,206.667
52.25,253.333
52.3,200
52.35,240
52.4,240
52.45,173.333
52.5,180
52.55,153.333
52.6,173.333
52.65,193.333
52.7,220
52.75,173.333
52.8,220
52.85,200
52.9,226.667
52.95,220
53,166.667
53.05,173.333
53.1,153.333
53.15,166.667
53.2,246.667
53.25,173.333
53.3,193.333
53.35,253.333
53.4,160
53.45,200
53.5,220
53.55,186.667
53.6,206.667
53.65,240
53.7,193.333
53.75,186.667
53.8,180
53.85,140
53.9,166.667
53.95,180
54,173.333
54.05,140
54.1,180
54.15,206.667
54.2,126.667
54.25,160
54.3,246.667
54.35,186.667
54.4,233.333
54.45,166.667
54.5,226.667
54.55,213.333
54.6,186.667
54.65,213.333
54.7,220
54.75,166.667
54.8,193.333
54.85,213.333
54.9,206.667
54.95,173.333
55,213.333
55.05,326.667
55.1,186.667
55.15,146.667
55.2,180
55.25,180
55.3,206.667
55.35,213.333
55.4,226.667
55.45,240
55.5,193.333
55.55,260
55.6,186.667
55.65,186.667
55.7,200
55.75,186.667
55.8,246.667
55.85,200
55.9,166.667
55.95,173.333
56,160
56.05,246.667
56.1,173.333
56.15,266.667
56.2,173.333
56.25,173.333
56.3,206.667
56.35,160
56.4,126.667
56.45,206.667
56.5,140
56.55,206.667
56.6,120
56.65,166.667
56.7,140
56.75,180
56.8,166.667
56.85,240
56.9,186.667
56.95,220
57,193.333
57.05,173.333
57.1,133.333
57.15,186.667
57.2,226.667
57.25,166.667
57.3,186.667
57.35,146.667
57.4,213.333
57.45,146.667
57.5,286.667
57.55,213.333
57.6,120
57.65,206.667
57.7,246.667
57.75,166.667
57.8,220
57.85,226.667
57.9,200
57.95,266.667
58,146.667
58.05,233.333
58.1,213.333
58.15,226.667
58.2,253.333
58.25,206.667
58.3,233.333
58.35,266.667
58.4,213.333
58.45,206.667
58.5,253.333
58.55,160
58.6,240
58.65,160
58.7,186.667
58.75,293.333
58.8,180
58.85,186.667
58.9,213.333
58.95,146.667
59,246.667
59.05,120
59.1,140
59.15,186.667
59.2,173.333
59.25,233.333
59.3,106.667
59.35,213.333
59.4,293.333
59.45,146.667
59.5,226.667
59.55,140
59.6,233.333
59.65,233.333
59.7,246.667
59.75,186.667
59.8,313.333
59.85,166.667
59.9,213.333
59.95,253.333
60,286.667
60.05,346.667
60.1,380
60.15,366.667
60.2,220
60.25,346.667
60.3,333.333
60.35,306.667
60.4,240
60.45,193.333
60.5,213.333
60.55,180
60.6,140
60.65,266.667
60.7,186.667
60.75,173.333
60.8,193.333
60.85,193.333
60.9,180
60.95,200
61,133.333
61.05,180
61.1,173.333
61.15,186.667
61.2,153.333
61.25,160
61.3,166.667
61.35,300
61.4,240
61.45,193.333
61.5,166.667
61.55,180
61.6,213.333
61.65,260
61.7,173.333
61.75,166.667
61.8,233.333
61.85,206.667
61.9,260
61.95,226.667
62,173.333
62.05,213.333
62.1,200
62.15,206.667
62.2,193.333
62.25,186.667
62.3,220
62.35,200
62.4,240
62.45,160
62.5,146.667
62.55,266.667
62.6,206.667
62.65,173.333
62.7,153.333
62.75,260
62.8,253.333
62.85,153.333
62.9,206.667
62.95,240
63,160
63.05,166.667
63.1,173.333
63.15,173.333
63.2,266.667
63.25,226.667
63.3,240
63.35,200
63.4,200
63.45,233.333
63.5,300
63.55,220
63.6,286.667
63.65,246.667
63.7,173.333
63.75,200
63.8,200
63.85,253.333
63.9,226.667
63.95,313.333
64,280
64.05,293.333
64.1,280
64.15,293.333
64.2,320
64.25,260
64.3,273.333
64.35,340
64.4,253.333
64.45,286.667
64.5,346.667
64.55,433.333
64.6,493.333
64.65,513.333
64.7,673.333
64.75,793.333
64.8,933.333
64.85,1233.33
64.9,1853.33
64.95,2993.33
65,3913.33
65.05,5873.33
65.1,8080
65.15,11973.3
65.2,11733.3
65.25,8566.67
65.3,7226.67
65.35,7100
65.4,5420
65.45,2800
65.5,1893.33
65.55,1140
65.6,820
65.65,786.667
65.7,553.333
65.75,560
65.8,460
65.85,373.333
65.9,413.333
65.95,406.667
66,393.333
66.05,366.667
66.1,320
66.15,293.333
66.2,340
66.25,380
66.3,306.667
66.35,360
66.4,306.667
66.45,213.333
66.5,273.333
66.55,280
66.6,333.333
66.65,280
66.7,253.333
66.75,246.667
66.8,260
66.85,253.333
66.9,286.667
66.95,246.667
67,233.333
67.05,206.667
67.1,306.667
67.15,260
67.2,213.333
67.25,200
67.3,246.667
67.35,206.667
67.4,286.667
67.45,240
67.5,200
67.55,246.667
67.6,213.333
67.65,286.667
67.7,280
67.75,233.333
67.8,233.333
67.85,226.667
67.9,213.333
67.95,260
68,206.667
68.05,253.333
68.1,273.333
68.15,226.667
68.2,213.333
68.25,200
68.3,246.667
68.35,220
68.4,166.667
68.45,266.667
68.5,166.667
68.55,246.667
68.6,246.667
68.65,180
68.7,220
68.75,233.333
68.8,233.333
68.85,153.333
68.9,220
68.95,200
69,213.333
69.05,233.333
69.1,180
69.15,206.667
69.2,193.333
69.25,220
69.3,273.333
69.35,160
69.4,180
69.45,253.333
69.5,233.333
69.55,213.333
69.6,226.667
69.65,226.667
69.7,300
69.75,213.333
69.8,280
69.85,193.333
69.9,133.333
69.95,193.333
70,166.667
70.05,200
70.1,173.333
70.15,206.667
70.2,186.667
70.25,173.333
70.3,146.667
70.35,153.333
70.4,220
70.45,173.333
70.5,173.333
70.55,180
70.6,213.333
70.65,213.333
70.7,186.667
70.75,166.667
70.8,160
70.85,220
70.9,220
70.95,213.333
71,166.667
71.05,166.667
71.1,166.667
71.15,240
71.2,246.667
71.25,253.333
71.3,173.333
71.35,246.667
71.4,146.667
71.45,293.333
71.5,240
71.55,246.667
71.6,220
71.65,220
71.7,226.667
71.75,133.333
71.8,246.667
71.85,220
71.9,246.667
71.95,246.667
72,213.333
72.05,200
72.1,140
72.15,193.333
72.2,180
72.25,220
72.3,226.667
72.35,146.667
72.4,193.333
72.45,153.333
72.5,233.333
72.55,113.333
72.6,186.667
72.65,213.333
72.7,186.667
72.75,233.333
72.8,253.333
72.85,173.333
72.9,186.667
72.95,206.667
73,273.333
73.05,166.667
73.1,180
73.15,226.667
73.2,180
73.25,233.333
73.3,173.333
73.35,173.333
73.4,213.333
73.45,200
73.5,206.667
73.55,200
73.6,193.333
73.65,213.333
73.7,166.667
73.75,153.333
73.8,200
73.85,200
73.9,220
73.95,233.333
74,286.667
74.05,126.667
74.1,146.667
74.15,193.333
74.2,146.667
74.25,160
74.3,253.333
74.35,200
74.4,213.333
74.45,213.333
74.5,180
74.55,240
74.6,220
74.65,206.667
74.7,173.333
74.75,120
74.8,200
74.85,200
74.9,266.667
74.95,266.667
75,220
75.05,266.667
75.1,246.667
75.15,173.333
75.2,173.333
75.25,200
75.3,206.667
75.35,193.333
75.4,186.667
75.45,193.333
75.5,300
75.55,253.333
75.6,266.667
75.65,226.667
75.7,200
75.75,300
75.8,233.333
75.85,260
75.9,246.667
75.95,206.667
76,193.333
76.05,186.667
76.1,186.667
76.15,206.667
76.2,186.667
76.25,220
76.3,200
76.35,220
76.4,200
76.45,233.333
76.5,220
76.55,246.667
76.6,193.333
76.65,200
76.7,233.333
76.75,213.333
76.8,233.333
76.85,253.333
76.9,260
76.95,213.333
77,266.667
77.05,253.333
77.1,226.667
77.15,240
77.2,260
77.25,206.667
77.3,200
77.35,280
77.4,213.333
77.45,333.333
77.5,266.667
77.55,380
77.6,433.333
77.65,460
77.7,400
77.75,533.333
77.8,626.667
77.85,753.333
77.9,993.333
77.95,1386.67
78,1786.67
78.05,2493.33
78.1,3226.67
78.15,3660
78.2,4773.33
78.25,5833.33
78.3,6773.33
78.35,6106.67
78.4,4680
78.45,4146.67
78.5,3873.33
78.55,3813.33
78.6,2440
78.65,1640
78.7,1073.33
78.75,893.333
78.8,706.667
78.85,646.667
78.9,573.333
78.95,380
79,433.333
79.05,400
79.1,386.667
79.15,333.333
79.2,253.333
79.25,206.667
79.3,280
79.35,280
79.4,253.333
79.45,213.333
79.5,273.333
79.55,273.333
79.6,206.667
79.65,240
79.7,293.333
79.75,206.667
79.8,220
79.85,226.667
79.9,193.333
79.95,313.333
80,273.333
80.05,206.667
80.1,326.667
80.15,286.667
80.2,180
80.25,253.333
80.3,240
80.35,233.333
80.4,260
80.45,220
80.5,213.333
80.55,173.333
80.6,266.667
80.65,233.333
80.7,260
80.75,173.333
80.8,220
80.85,193.333
80.9,233.333
80.95,213.333
81,233.333
81.05,233.333
81.1,180
81.15,213.333
81.2,166.667
81.25,240
81.3,173.333
81.35,233.333
81.4,140
81.45,180
81.5,180
81.55,200
81.6,213.333
81.65,240
81.7,233.333
81.75,260
81.8,253.333
81.85,226.667
81.9,226.667
81.95,260
82,226.667
82.05,280
82.1,353.333
82.15,433.333
82.2,326.667
82.25,473.333
82.3,500
82.35,653.333
82.4,626.667
82.45,846.667
82.5,833.333
82.55,766.667
82.6,606.667
82.65,613.333
82.7,546.667
82.75,633.333
82.8,393.333
82.85,300
82.9,326.667
82.95,206.667
83,193.333
83.05,213.333
83.1,220
83.15,213.333
83.2,213.333
83.25,193.333
83.3,193.333
83.35,213.333
83.4,186.667
83.45,166.667
83.5,246.667
83.55,200
83.6,166.667
83.65,160
83.7,186.667
83.75,240
83.8,160
83.85,140
83.9,166.667
83.95,193.333
84,213.333
84.05,173.333
84.1,153.333
84.15,160
84.2,160
84.25,146.667
84.3,220
84.35,166.667
84.4,186.667
84.45,200
84.5,286.667
84.55,166.667
84.6,206.667
84.65,206.667
84.7,173.333
84.75,180
84.8,146.667
84.85,220
84.9,186.667
84.95,160
85,146.667
85.05,153.333
85.1,220
85.15,213.333
85.2,160
85.25,173.333
85.3,206.667
85.35,180
85.4,213.333
85.45,206.667
85.5,186.667
85.55,180
85.6,166.667
85.65,160
85.7,180
85.75,126.667
85.8,220
85.85,173.333
85.9,186.667
85.95,160
86,206.667
86.05,206.667
86.1,113.333
86.15,100
86.2,133.333
86.25,126.667
86.3,106.667
86.35,140
86.4,140
86.45,206.667
86.5,166.667
86.55,206.667
86.6,126.667
86.65,120
86.7,160
86.75,220
86.8,106.667
86.85,166.667
86.9,140
86.95,133.333
87,160
87.05,166.667
87.1,173.333
87.15,140
87.2,180
87.25,253.333
87.3,193.333
87.35,193.333
87.4,120
87.45,113.333
87.5,160
87.55,146.667
87.6,126.667
87.65,166.667
87.7,160
87.75,160
87.8,206.667
87.85,146.667
87.9,160
87.95,206.667
88,186.667
88.05,186.667
88.1,153.333
88.15,140
88.2,166.667
88.25,173.333
88.3,160
88.35,126.667
88.4,166.667
88.45,153.333
88.5,186.667
88.55,153.333
88.6,120
88.65,100
88.7,80
88.75,193.333
88.8,160
88.85,106.667
88.9,226.667
88.95,186.667
89,106.667
89.05,193.333
89.1,113.333
89.15,186.667
89.2,180
89.25,193.333
89.3,160
89.35,146.667
89.4,133.333
89.45,153.333
89.5,153.333
89.55,193.333
89.6,120
89.65,153.333
89.7,173.333
89.75,193.333
89.8,166.667
89.85,126.667
89.9,106.667
89.95,173.333
90,146.667

