No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD,D spacings
1,20.0084,692.0004,618.9299,618.9299,300.3550, ,4.43414
2,20.0254,625.6895,618.0074,618.0074,300.3550, ,4.43042
3,20.0424,610.9354,617.0848,617.0848,300.3550, ,4.42670
4,20.0594,634.5142,616.1622,616.1622,300.3550, ,4.42298
5,20.0764,608.5200,615.2396,615.2396,300.3550, ,4.41928
6,20.0934,615.6571,614.3170,614.3170,300.3550, ,4.41558
7,20.1104,623.7628,613.3944,613.3944,300.3550, ,4.41188
8,20.1274,627.9095,612.4719,612.4719,300.3550, ,4.40819
9,20.1444,611.9301,611.5493,611.5493,300.3550, ,4.40451
10,20.1614,606.0551,610.6267,610.6267,300.3550, ,4.40084
11,20.1784,616.7025,609.7041,609.7041,300.3550, ,4.39717
12,20.1954,637.6345,608.7815,608.7815,300.3550, ,4.39350
13,20.2124,615.6538,607.8590,607.8590,300.3550, ,4.38985
14,20.2294,559.9325,606.9364,606.9364,300.3550, ,4.38620
15,20.2464,592.1901,606.0138,606.0138,300.3550, ,4.38255
16,20.2634,619.8507,605.0912,605.0912,300.3550, ,4.37891
17,20.2804,618.8850,604.1686,604.1686,300.3550, ,4.37528
18,20.2974,600.9795,603.2461,603.2461,300.3550, ,4.37165
19,20.3144,592.5467,602.3235,602.3235,300.3550, ,4.36803
20,20.3314,584.7063,601.4009,601.4009,300.3550, ,4.36442
21,20.3484,584.6589,600.4783,600.4783,300.3550, ,4.36081
22,20.3654,575.8749,599.5557,599.5557,300.3550, ,4.35721
23,20.3824,592.1755,598.6332,598.6332,300.3550, ,4.35362
24,20.3994,644.8590,597.7106,597.7106,300.3550, ,4.35003
25,20.4164,632.0868,596.7880,596.7880,300.3550, ,4.34644
26,20.4334,604.1900,595.8654,595.8654,300.3550, ,4.34286
27,20.4504,607.1225,594.9428,594.9428,300.3550, ,4.33929
28,20.4674,604.9144,594.0202,594.0202,300.3550, ,4.33573
29,20.4844,583.4162,593.0977,593.0977,300.3550, ,4.33217
30,20.5014,581.9943,592.1751,592.1751,300.3550, ,4.32861
31,20.5184,580.0731,591.4681,591.4681,300.3550, ,4.32506
32,20.5354,566.0392,590.7611,590.7611,300.3550, ,4.32152
33,20.5524,575.9066,590.0542,590.0542,300.3550, ,4.31799
34,20.5694,619.8610,589.3472,589.3472,300.3550, ,4.31446
35,20.5864,588.0832,588.6402,588.6402,300.3550, ,4.31093
36,20.6034,588.8758,587.9333,587.9333,300.3550, ,4.30741
37,20.6204,556.7198,587.2263,587.2263,300.3550, ,4.30390
38,20.6374,557.6364,586.5193,586.5193,300.3550, ,4.30039
39,20.6544,592.3819,585.8124,585.8124,300.3550, ,4.29689
40,20.6714,582.8407,585.1054,585.1054,300.3550, ,4.29340
41,20.6884,574.6595,584.3984,584.3984,300.3550, ,4.28991
42,20.7054,610.3846,583.6915,583.6915,300.3550, ,4.28642
43,20.7224,569.1609,582.9845,582.9845,300.3550, ,4.28294
44,20.7394,595.5145,582.2775,582.2775,300.3550, ,4.27947
45,20.7564,603.6737,581.5706,581.5706,300.3550, ,4.27601
46,20.7734,551.9879,580.8636,580.8636,300.3550, ,4.27254
47,20.7904,574.5917,580.1566,580.1566,300.3550, ,4.26909
48,20.8074,562.0437,579.4497,579.4497,300.3550, ,4.26564
49,20.8244,562.8383,578.7427,578.7427,300.3550, ,4.26220
50,20.8414,591.9055,578.0358,578.0358,300.3550, ,4.25876
51,20.8584,590.9880,577.3288,577.3288,300.3550, ,4.25533
52,20.8754,565.2961,576.6218,576.6218,300.3550, ,4.25190
53,20.8924,556.6424,575.9149,575.9149,300.3550, ,4.24848
54,20.9094,577.0301,575.2079,575.2079,300.3550, ,4.24506
55,20.9264,528.6512,574.5009,574.5009,300.3550, ,4.24165
56,20.9434,573.4334,573.7940,573.7940,300.3550, ,4.23825
57,20.9604,554.7473,573.0870,573.0870,300.3550, ,4.23485
58,20.9774,605.1791,572.3800,572.3800,300.3550, ,4.23145
59,20.9944,564.9502,571.6730,571.6730,300.3550, ,4.22807
60,21.0114,555.9358,570.9324,570.9324,300.3550, ,4.22468
61,21.0284,551.9223,570.1918,570.1918,300.3550, ,4.22131
62,21.0454,575.9545,569.4512,569.4512,300.3550, ,4.21793
63,21.0624,560.1734,568.7105,568.7105,300.3550, ,4.21457
64,21.0794,604.1605,567.9699,567.9699,300.3550, ,4.21121
65,21.0964,617.3990,567.2293,567.2293,300.3550, ,4.20785
66,21.1134,550.4485,566.4887,566.4887,300.3550, ,4.20450
67,21.1304,589.8095,565.7480,565.7480,300.3550, ,4.20116
68,21.1474,594.8775,565.0074,565.0074,300.3550, ,4.19782
69,21.1644,593.0929,564.2668,564.2668,300.3550, ,4.19449
70,21.1814,578.9783,563.5261,563.5261,300.3550, ,4.19116
71,21.1984,538.7072,562.7855,562.7855,300.3550, ,4.18784
72,21.2154,549.2765,562.0449,562.0449,300.3550, ,4.18452
73,21.2324,563.7893,561.3043,561.3043,300.3550, ,4.18121
74,21.2494,567.6710,560.5636,560.5636,300.3550, ,4.17790
75,21.2664,571.8420,559.8230,559.8230,300.3550, ,4.17460
76,21.2834,552.4065,559.0824,559.0824,300.3550, ,4.17130
77,21.3004,564.2857,558.3418,558.3418,300.3550, ,4.16801
78,21.3174,555.0766,557.6011,557.6011,300.3550, ,4.16473
79,21.3344,528.2500,556.8605,556.8605,300.3550, ,4.16145
80,21.3514,537.9320,556.1199,556.1199,300.3550, ,4.15817
81,21.3684,561.7399,555.3792,555.3792,300.3550, ,4.15490
82,21.3854,559.1676,554.6386,554.6386,300.3550, ,4.15164
83,21.4024,550.1965,553.8980,553.8980,300.3550, ,4.14838
84,21.4194,539.3107,553.1574,553.1574,300.3550, ,4.14512
85,21.4364,546.3863,552.4167,552.4167,300.3550, ,4.14187
86,21.4534,559.6842,551.6761,551.6761,300.3550, ,4.13863
87,21.4704,556.9987,550.9355,550.9355,300.3550, ,4.13539
88,21.4874,529.4044,550.1949,550.1949,300.3550, ,4.13216
89,21.5044,542.9724,549.0612,549.0612,300.3550, ,4.12893
90,21.5214,553.6773,547.9276,547.9276,300.3550, ,4.12571
91,21.5384,544.5872,546.7939,546.7939,300.3550, ,4.12249
92,21.5554,575.2994,545.6602,545.6602,300.3550, ,4.11928
93,21.5724,584.4747,544.5265,544.5265,300.3550, ,4.11607
94,21.5894,553.7299,543.3929,543.3929,300.3550, ,4.11287
95,21.6064,563.1254,542.2592,542.2592,300.3550, ,4.10967
96,21.6234,541.0514,541.1255,541.1255,300.3550, ,4.10648
97,21.6404,546.7204,539.9918,539.9918,300.3550, ,4.10329
98,21.6574,532.2560,538.8581,538.8581,300.3550, ,4.10011
99,21.6744,518.2783,537.7245,537.7245,300.3550, ,4.09693
100,21.6914,533.6614,536.5908,536.5908,300.3550, ,4.09376
101,21.7084,533.4208,535.4571,535.4571,300.3550, ,4.09059
102,21.7254,561.5784,534.3234,534.3234,300.3550, ,4.08743
103,21.7424,544.5267,533.1898,533.1898,300.3550, ,4.08427
104,21.7594,533.6928,532.0561,532.0561,300.3550, ,4.08112
105,21.7764,531.3770,530.9224,530.9224,300.3550, ,4.07797
106,21.7934,509.0488,529.7887,529.7887,300.3550, ,4.07483
107,21.8104,563.0010,528.6551,528.6551,300.3550, ,4.07169
108,21.8274,537.6899,527.5214,527.5214,300.3550, ,4.06856
109,21.8444,543.0941,526.3877,526.3877,300.3550, ,4.06543
110,21.8614,522.0667,525.2540,525.2540,300.3550, ,4.06230
111,21.8784,533.3796,524.1204,524.1204,300.3550, ,4.05919
112,21.8954,488.2214,522.9867,522.9867,300.3550, ,4.05607
113,21.9124,484.9084,521.8530,521.8530,300.3550, ,4.05296
114,21.9294,481.2190,520.7193,520.7193,300.3550, ,4.04986
115,21.9464,501.3357,519.5857,519.5857,300.3550, ,4.04676
116,21.9634,517.8211,518.4520,518.4520,300.3550, ,4.04367
117,21.9804,531.9465,517.3183,517.3183,300.3550, ,4.04058
118,21.9974,511.8645,516.7349,516.7349,300.3550, ,4.03750
119,22.0144,508.3494,516.1515,516.1515,300.3550, ,4.03442
120,22.0314,540.2418,515.5681,515.5681,300.3550, ,4.03134
121,22.0484,527.2242,514.9848,514.9848,300.3550, ,4.02827
122,22.0654,518.5115,514.4014,514.4014,300.3550, ,4.02521
123,22.0824,528.5274,513.8180,513.8180,300.3550, ,4.02215
124,22.0994,480.8459,513.2346,513.2346,300.3550, ,4.01909
125,22.1164,474.2318,512.6512,512.6512,300.3550, ,4.01604
126,22.1334,524.3504,512.0678,512.0678,300.3550, ,4.01299
127,22.1504,521.7247,511.4845,511.4845,300.3550, ,4.00995
128,22.1674,504.9436,510.9011,510.9011,300.3550, ,4.00692
129,22.1844,517.6060,510.3177,510.3177,300.3550, ,4.00388
130,22.2014,515.9119,509.7343,509.7343,300.3550, ,4.00086
131,22.2184,505.6631,509.1509,509.1509,300.3550, ,3.99783
132,22.2354,508.0755,508.5675,508.5675,300.3550, ,3.99481
133,22.2524,493.6365,507.9842,507.9842,300.3550, ,3.99180
134,22.2694,516.2637,507.4008,507.4008,300.3550, ,3.98879
135,22.2864,513.7969,506.8174,506.8174,300.3550, ,3.98579
136,22.3034,515.7413,506.2340,506.2340,300.3550, ,3.98279
137,22.3204,490.4161,505.6506,505.6506,300.3550, ,3.97979
138,22.3374,498.1193,505.0672,505.0672,300.3550, ,3.97680
139,22.3544,507.1049,504.4839,504.4839,300.3550, ,3.97382
140,22.3714,532.1643,503.9005,503.9005,300.3550, ,3.97084
141,22.3884,512.4171,503.3171,503.3171,300.3550, ,3.96786
142,22.4054,509.5624,502.7337,502.7337,300.3550, ,3.96489
143,22.4224,490.5318,502.1503,502.1503,300.3550, ,3.96192
144,22.4394,476.0260,501.5670,501.5670,300.3550, ,3.95896
145,22.4564,480.1493,500.9836,500.9836,300.3550, ,3.95600
146,22.4734,491.5027,500.4002,500.4002,300.3550, ,3.95304
147,22.4904,509.3515,499.5723,499.5723,300.3550, ,3.95009
148,22.5074,511.2956,498.7445,498.7445,300.3550, ,3.94715
149,22.5244,487.5022,497.9166,497.9166,300.3550, ,3.94421
150,22.5414,482.9004,497.0887,497.0887,300.3550, ,3.94127
151,22.5584,509.8222,496.2609,496.2609,300.3550, ,3.93834
152,22.5754,511.1977,495.4330,495.4330,300.3550, ,3.93541
153,22.5924,517.8798,494.6051,494.6051,300.3550, ,3.93249
154,22.6094,509.3117,493.7773,493.7773,300.3550, ,3.92957
155,22.6264,492.4219,492.9494,492.9494,300.3550, ,3.92666
156,22.6434,502.5327,492.1215,492.1215,300.3550, ,3.92375
157,22.6604,490.9518,491.2937,491.2937,300.3550, ,3.92084
158,22.6774,500.7869,490.4658,490.4658,300.3550, ,3.91794
159,22.6944,464.9672,489.6379,489.6379,300.3550, ,3.91505
160,22.7114,492.3071,488.8101,488.8101,300.3550, ,3.91215
161,22.7284,469.5725,487.9822,487.9822,300.3550, ,3.90927
162,22.7454,492.3678,487.1543,487.1543,300.3550, ,3.90638
163,22.7624,478.0597,486.3265,486.3265,300.3550, ,3.90350
164,22.7794,480.1362,485.4986,485.4986,300.3550, ,3.90063
165,22.7964,501.2003,484.6707,484.6707,300.3550, ,3.89776
166,22.8134,463.2840,483.8429,483.8429,300.3550, ,3.89489
167,22.8304,466.4443,483.0150,483.0150,300.3550, ,3.89203
168,22.8474,490.9930,482.1871,482.1871,300.3550, ,3.88917
169,22.8644,507.5693,481.3593,481.3593,300.3550, ,3.88632
170,22.8814,422.5016,480.5314,480.5314,300.3550, ,3.88347
171,22.8984,466.5724,479.7036,479.7036,300.3550, ,3.88063
172,22.9154,458.5206,478.8757,478.8757,300.3550, ,3.87779
173,22.9324,522.1654,478.0478,478.0478,300.3550, ,3.87495
174,22.9494,481.4435,477.2200,477.2200,300.3550, ,3.87212
175,22.9664,492.9225,476.3921,476.3921,300.3550, ,3.86929
176,22.9834,485.1232,475.9998,475.9998,300.3550, ,3.86647
177,23.0004,488.5645,475.6075,475.6075,300.3550, ,3.86365
178,23.0174,478.6209,475.2152,475.2152,300.3550, ,3.86083
179,23.0344,473.6332,474.8229,474.8229,300.3550, ,3.85802
180,23.0514,489.4335,474.4306,474.4306,300.3550, ,3.85521
181,23.0684,450.7450,474.0383,474.0383,300.3550, ,3.85241
182,23.0854,497.4814,473.6459,473.6459,300.3550, ,3.84961
183,23.1024,497.8498,473.2536,473.2536,300.3550, ,3.84682
184,23.1194,479.9442,472.8613,472.8613,300.3550, ,3.84403
185,23.1364,478.2231,472.4690,472.4690,300.3550, ,3.84124
186,23.1534,446.5828,472.0767,472.0767,300.3550, ,3.83846
187,23.1704,443.7444,471.6844,471.6844,300.3550, ,3.83568
188,23.1874,443.3625,471.2921,471.2921,300.3550, ,3.83291
189,23.2044,465.4734,470.8998,470.8998,300.3550, ,3.83014
190,23.2214,483.1953,470.5075,470.5075,300.3550, ,3.82737
191,23.2384,463.2412,470.1152,470.1152,300.3550, ,3.82461
192,23.2554,455.2753,469.7229,469.7229,300.3550, ,3.82185
193,23.2724,476.3935,469.3306,469.3306,300.3550, ,3.81910
194,23.2894,471.9629,468.9382,468.9382,300.3550, ,3.81635
195,23.3064,473.7691,468.5459,468.5459,300.3550, ,3.81361
196,23.3234,463.9808,468.1536,468.1536,300.3550, ,3.81087
197,23.3404,434.6185,467.7613,467.7613,300.3550, ,3.80813
198,23.3574,450.1493,467.3690,467.3690,300.3550, ,3.80540
199,23.3744,467.4978,466.9767,466.9767,300.3550, ,3.80267
200,23.3914,490.8374,466.5844,466.5844,300.3550, ,3.79994
201,23.4084,479.8396,466.1921,466.1921,300.3550, ,3.79722
202,23.4254,473.6098,465.7998,465.7998,300.3550, ,3.79450
203,23.4424,475.9291,465.4075,465.4075,300.3550, ,3.79179
204,23.4594,486.5544,465.0152,465.0152,300.3550, ,3.78908
205,23.4764,471.0416,464.1691,464.1691,300.3550, ,3.78637
206,23.4934,462.2714,463.3230,463.3230,300.3550, ,3.78367
207,23.5104,468.7908,462.4769,462.4769,300.3550, ,3.78098
208,23.5274,450.8331,461.6308,461.6308,300.3550, ,3.77828
209,23.5444,444.9127,460.7847,460.7847,300.3550, ,3.77559
210,23.5614,474.6897,459.9386,459.9386,300.3550, ,3.77291
211,23.5784,475.8949,459.0925,459.0925,300.3550, ,3.77022
212,23.5954,459.9261,458.2464,458.2464,300.3550, ,3.76755
213,23.6124,451.3352,457.4003,457.4003,300.3550, ,3.76487
214,23.6294,432.7030,456.5542,456.5542,300.3550, ,3.76220
215,23.6464,476.5820,455.7081,455.7081,300.3550, ,3.75954
216,23.6634,483.3059,454.8620,454.8620,300.3550, ,3.75687
217,23.6804,439.6453,454.0158,454.0158,300.3550, ,3.75422
218,23.6974,452.9987,453.1697,453.1697,300.3550, ,3.75156
219,23.7144,450.4772,452.3236,452.3236,300.3550, ,3.74891
220,23.7314,432.9176,451.4775,451.4775,300.3550, ,3.74626
221,23.7484,439.3900,450.6314,450.6314,300.3550, ,3.74362
222,23.7654,444.4813,449.7853,449.7853,300.3550, ,3.74098
223,23.7824,428.2634,448.9392,448.9392,300.3550, ,3.73834
224,23.7994,466.8194,448.0931,448.0931,300.3550, ,3.73571
225,23.8164,463.5319,447.2470,447.2470,300.3550, ,3.73308
226,23.8334,425.6397,446.4009,446.4009,300.3550, ,3.73046
227,23.8504,419.1674,445.5548,445.5548,300.3550, ,3.72784
228,23.8674,435.6219,444.7087,444.7087,300.3550, ,3.72522
229,23.8844,459.5188,443.8626,443.8626,300.3550, ,3.72261
230,23.9014,439.9816,443.0165,443.0165,300.3550, ,3.72000
231,23.9184,451.6358,442.1704,442.1704,300.3550, ,3.71740
232,23.9354,428.2384,441.3243,441.3243,300.3550, ,3.71479
233,23.9524,465.8075,440.4782,440.4782,300.3550, ,3.71220
234,23.9694,439.8987,439.9981,439.9981,300.3550, ,3.70960
235,23.9864,437.0188,439.5180,439.5180,300.3550, ,3.70701
236,24.0034,437.8451,439.0378,439.0378,300.3550, ,3.70442
237,24.0204,434.4338,438.5577,438.5577,300.3550, ,3.70184
238,24.0374,422.9059,438.0776,438.0776,300.3550, ,3.69926
239,24.0544,383.3896,437.5975,437.5975,300.3550, ,3.69668
240,24.0714,456.6041,437.1174,437.1174,300.3550, ,3.69411
241,24.0884,449.6139,436.6372,436.6372,300.3550, ,3.69154
242,24.1054,460.9294,436.1571,436.1571,300.3550, ,3.68898
243,24.1224,434.5414,435.6770,435.6770,300.3550, ,3.68642
244,24.1394,417.3680,435.1969,435.1969,300.3550, ,3.68386
245,24.1564,447.6225,434.7168,434.7168,300.3550, ,3.68131
246,24.1734,455.6196,434.2366,434.2366,300.3550, ,3.67876
247,24.1904,465.4649,433.7565,433.7565,300.3550, ,3.67621
248,24.2074,433.0684,433.2764,433.2764,300.3550, ,3.67367
249,24.2244,425.0853,432.7963,432.7963,300.3550, ,3.67113
250,24.2414,451.5160,432.3162,432.3162,300.3550, ,3.66859
251,24.2584,438.3939,431.8360,431.8360,300.3550, ,3.66606
252,24.2754,432.1669,431.3559,431.3559,300.3550, ,3.66353
253,24.2924,450.0643,430.8758,430.8758,300.3550, ,3.66100
254,24.3094,412.3478,430.3957,430.3957,300.3550, ,3.65848
255,24.3264,383.6411,429.9156,429.9156,300.3550, ,3.65596
256,24.3434,393.8640,429.4354,429.4354,300.3550, ,3.65345
257,24.3604,410.2468,428.9553,428.9553,300.3550, ,3.65094
258,24.3774,430.1080,428.4752,428.4752,300.3550, ,3.64843
259,24.3944,428.4847,427.9951,427.9951,300.3550, ,3.64593
260,24.4114,414.9006,427.5150,427.5150,300.3550, ,3.64343
261,24.4284,418.7899,427.0349,427.0349,300.3550, ,3.64093
262,24.4454,420.8351,426.5548,426.5548,300.3550, ,3.63843
263,24.4624,415.1913,425.5858,425.5858,300.3550, ,3.63594
264,24.4794,410.8175,424.6167,424.6167,300.3550, ,3.63346
265,24.4964,425.9145,423.6477,423.6477,300.3550, ,3.63098
266,24.5134,436.0334,422.6787,422.6787,300.3550, ,3.62850
267,24.5304,436.3882,421.7097,421.7097,300.3550, ,3.62602
268,24.5474,416.6788,420.7407,420.7407,300.3550, ,3.62355
269,24.5644,408.3279,419.7717,419.7717,300.3550, ,3.62108
270,24.5814,437.8829,418.8027,418.8027,300.3550, ,3.61861
271,24.5984,458.6765,417.8337,417.8337,300.3550, ,3.61615
272,24.6154,440.8264,416.8647,416.8647,300.3550, ,3.61369
273,24.6324,472.9975,415.8957,415.8957,300.3550, ,3.61124
274,24.6494,423.5978,414.9267,414.9267,300.3550, ,3.60878
275,24.6664,409.5031,413.9577,413.9577,300.3550, ,3.60633
276,24.6834,425.2470,412.9887,412.9887,300.3550, ,3.60389
277,24.7004,418.2642,412.0197,412.0197,300.3550, ,3.60145
278,24.7174,429.9088,411.0507,411.0507,300.3550, ,3.59901
279,24.7344,389.8489,410.0817,410.0817,300.3550, ,3.59657
280,24.7514,422.4622,409.1127,409.1127,300.3550, ,3.59414
281,24.7684,403.5413,408.1437,408.1437,300.3550, ,3.59171
282,24.7854,399.6881,407.1747,407.1747,300.3550, ,3.58929
283,24.8024,390.4280,406.2057,406.2057,300.3550, ,3.58687
284,24.8194,351.6173,405.2366,405.2366,300.3550, ,3.58445
285,24.8364,395.9926,404.2676,404.2676,300.3550, ,3.58203
286,24.8534,415.7637,403.2986,403.2986,300.3550, ,3.57962
287,24.8704,400.0785,402.3296,402.3296,300.3550, ,3.57721
288,24.8874,414.3168,401.3606,401.3606,300.3550, ,3.57481
289,24.9044,469.6810,400.3916,400.3916,300.3550, ,3.57241
290,24.9214,400.4546,399.4226,399.4226,300.3550, ,3.57001
291,24.9384,382.1487,398.4536,398.4536,300.3550, ,3.56761
292,24.9554,393.5623,398.2722,398.2722,300.3550, ,3.56522
293,24.9724,379.7436,398.0909,398.0909,300.3550, ,3.56283
294,24.9894,396.3487,397.9095,397.9095,300.3550, ,3.56045
295,25.0064,415.3524,397.7282,397.7282,300.3550, ,3.55807
296,25.0234,394.2348,397.5468,397.5468,300.3550, ,3.55569
297,25.0404,379.3926,397.3655,397.3655,300.3550, ,3.55331
298,25.0574,392.4754,397.1841,397.1841,300.3550, ,3.55094
299,25.0744,400.9916,397.0028,397.0028,300.3550, ,3.54857
300,25.0914,363.4451,396.8214,396.8214,300.3550, ,3.54620
301,25.1084,407.3072,396.6401,396.6401,300.3550, ,3.54384
302,25.1254,407.3623,396.4587,396.4587,300.3550, ,3.54148
303,25.1424,384.1513,396.2774,396.2774,300.3550, ,3.53913
304,25.1594,378.1579,396.0960,396.0960,300.3550, ,3.53677
305,25.1764,376.5947,395.9147,395.9147,300.3550, ,3.53442
306,25.1934,409.2248,395.7333,395.7333,300.3550, ,3.53208
307,25.2104,422.3894,395.5520,395.5520,300.3550, ,3.52973
308,25.2274,392.9756,395.3706,395.3706,300.3550, ,3.52739
309,25.2444,404.2010,395.1893,395.1893,300.3550, ,3.52506
310,25.2614,392.2845,395.0079,395.0079,300.3550, ,3.52272
311,25.2784,402.9111,394.8266,394.8266,300.3550, ,3.52039
312,25.2954,429.0964,394.6452,394.6452,300.3550, ,3.51807
313,25.3124,407.9762,394.4639,394.4639,300.3550, ,3.51574
314,25.3294,380.9531,394.2825,394.2825,300.3550, ,3.51342
315,25.3464,399.5512,394.1012,394.1012,300.3550, ,3.51110
316,25.3634,401.2258,393.9198,393.9198,300.3550, ,3.50879
317,25.3804,396.3222,393.7385,393.7385,300.3550, ,3.50648
318,25.3974,389.4379,393.5571,393.5571,300.3550, ,3.50417
319,25.4144,396.2772,393.3758,393.3758,300.3550, ,3.50186
320,25.4314,394.5849,393.1944,393.1944,300.3550, ,3.49956
321,25.4484,386.5551,392.4380,392.4380,300.3550, ,3.49726
322,25.4654,402.0308,391.6816,391.6816,300.3550, ,3.49496
323,25.4824,365.8532,390.9252,390.9252,300.3550, ,3.49267
324,25.4994,371.1836,390.1688,390.1688,300.3550, ,3.49038
325,25.5164,408.7404,389.4124,389.4124,300.3550, ,3.48809
326,25.5334,410.4874,388.6560,388.6560,300.3550, ,3.48581
327,25.5504,385.4737,387.8996,387.8996,300.3550, ,3.48353
328,25.5674,397.7146,387.1432,387.1432,300.3550, ,3.48125
329,25.5844,392.9677,386.3869,386.3869,300.3550, ,3.47898
330,25.6014,383.3383,385.6305,385.6305,300.3550, ,3.47671
331,25.6184,372.4551,384.8741,384.8741,300.3550, ,3.47444
332,25.6354,377.3677,384.1177,384.1177,300.3550, ,3.47217
333,25.6524,381.7152,383.3613,383.3613,300.3550, ,3.46991
334,25.6694,349.6229,382.6049,382.6049,300.3550, ,3.46765
335,25.6864,393.7013,381.8485,381.8485,300.3550, ,3.46539
336,25.7034,366.6820,381.0921,381.0921,300.3550, ,3.46314
337,25.7204,371.8910,380.3357,380.3357,300.3550, ,3.46089
338,25.7374,398.2324,379.5793,379.5793,300.3550, ,3.45864
339,25.7544,395.4194,378.8229,378.8229,300.3550, ,3.45640
340,25.7714,395.7376,378.0665,378.0665,300.3550, ,3.45416
341,25.7884,375.8674,377.3101,377.3101,300.3550, ,3.45192
342,25.8054,372.1303,376.5537,376.5537,300.3550, ,3.44968
343,25.8224,351.0739,375.7973,375.7973,300.3550, ,3.44745
344,25.8394,336.0527,375.0409,375.0409,300.3550, ,3.44522
345,25.8564,360.4561,374.2845,374.2845,300.3550, ,3.44299
346,25.8734,364.8622,373.5281,373.5281,300.3550, ,3.44077
347,25.8904,345.4604,372.7717,372.7717,300.3550, ,3.43855
348,25.9074,371.8536,372.0153,372.0153,300.3550, ,3.43633
349,25.9244,379.7278,371.2589,371.2589,300.3550, ,3.43412
350,25.9414,360.0213,371.1242,371.1242,300.3550, ,3.43190
351,25.9584,360.3100,370.9896,370.9896,300.3550, ,3.42970
352,25.9754,368.7621,370.8549,370.8549,300.3550, ,3.42749
353,25.9924,393.4882,370.7203,370.7203,300.3550, ,3.42529
354,26.0094,386.4386,370.5856,370.5856,300.3550, ,3.42309
355,26.0264,368.9572,370.4510,370.4510,300.3550, ,3.42089
356,26.0434,350.5621,370.3163,370.3163,300.3550, ,3.41869
357,26.0604,379.0743,370.1817,370.1817,300.3550, ,3.41650
358,26.0774,378.3937,370.0470,370.0470,300.3550, ,3.41431
359,26.0944,387.1881,369.9123,369.9123,300.3550, ,3.41213
360,26.1114,340.5463,369.7777,369.7777,300.3550, ,3.40994
361,26.1284,377.9792,369.6430,369.6430,300.3550, ,3.40776
362,26.1454,376.5988,369.5084,369.5084,300.3550, ,3.40559
363,26.1624,375.5422,369.3737,369.3737,300.3550, ,3.40341
364,26.1794,385.2074,369.2391,369.2391,300.3550, ,3.40124
365,26.1964,378.6433,369.1044,369.1044,300.3550, ,3.39907
366,26.2134,377.8258,368.9698,368.9698,300.3550, ,3.39691
367,26.2304,404.5083,368.8351,368.8351,300.3550, ,3.39474
368,26.2474,399.7052,368.7004,368.7004,300.3550, ,3.39258
369,26.2644,364.4582,368.5658,368.5658,300.3550, ,3.39043
370,26.2814,356.2777,368.4311,368.4311,300.3550, ,3.38827
371,26.2984,355.9474,368.2965,368.2965,300.3550, ,3.38612
372,26.3154,363.7530,368.1618,368.1618,300.3550, ,3.38397
373,26.3324,367.6326,368.0272,368.0272,300.3550, ,3.38183
374,26.3494,339.8717,367.8925,367.8925,300.3550, ,3.37968
375,26.3664,360.2574,367.7579,367.7579,300.3550, ,3.37754
376,26.3834,370.0215,367.6232,367.6232,300.3550, ,3.37540
377,26.4004,368.0290,367.4886,367.4886,300.3550, ,3.37327
378,26.4174,368.0070,367.3539,367.3539,300.3550, ,3.37114
379,26.4344,352.5622,367.0347,367.0347,300.3550, ,3.36901
380,26.4514,353.8785,366.7155,366.7155,300.3550, ,3.36688
381,26.4684,359.6700,366.3963,366.3963,300.3550, ,3.36476
382,26.4854,379.0381,366.0771,366.0771,300.3550, ,3.36264
383,26.5024,362.8193,365.7579,365.7579,300.3550, ,3.36052
384,26.5194,354.7964,365.4387,365.4387,300.3550, ,3.35840
385,26.5364,390.0414,365.1195,365.1195,300.3550, ,3.35629
386,26.5534,388.6813,364.8003,364.8003,300.3550, ,3.35418
387,26.5704,369.3154,364.4811,364.4811,300.3550, ,3.35207
388,26.5874,355.7430,364.1618,364.1618,300.3550, ,3.34997
389,26.6044,342.8720,363.8426,363.8426,300.3550, ,3.34786
390,26.6214,355.5637,363.5234,363.5234,300.3550, ,3.34576
391,26.6384,362.0214,363.2042,363.2042,300.3550, ,3.34367
392,26.6554,380.1128,362.8850,362.8850,300.3550, ,3.34157
393,26.6724,358.9724,362.5658,362.5658,300.3550, ,3.33948
394,26.6894,354.1410,362.2466,362.2466,300.3550, ,3.33739
395,26.7064,342.1021,361.9274,361.9274,300.3550, ,3.33531
396,26.7234,390.9343,361.6082,361.6082,300.3550, ,3.33323
397,26.7404,380.9741,361.2890,361.2890,300.3550, ,3.33114
398,26.7574,348.6253,360.9698,360.9698,300.3550, ,3.32907
399,26.7744,351.0327,360.6506,360.6506,300.3550, ,3.32699
400,26.7914,368.0685,360.3314,360.3314,300.3550, ,3.32492
401,26.8084,392.7995,360.0122,360.0122,300.3550, ,3.32285
402,26.8254,337.4219,359.6930,359.6930,300.3550, ,3.32078
403,26.8424,374.5859,359.3737,359.3737,300.3550, ,3.31872
404,26.8594,352.9501,359.0545,359.0545,300.3550, ,3.31666
405,26.8764,370.6027,358.7353,358.7353,300.3550, ,3.31460
406,26.8934,380.9964,358.4161,358.4161,300.3550, ,3.31254
407,26.9104,335.7710,358.0969,358.0969,300.3550, ,3.31049
408,26.9274,384.5729,357.3727,357.3727,300.3550, ,3.30843
409,26.9444,342.4638,356.6485,356.6485,300.3550, ,3.30639
410,26.9614,349.8500,355.9243,355.9243,300.3550, ,3.30434
