15 	53
15.02 	59
15.04 	47
15.06 	62
15.08 	55
15.1 	76
15.12 	47
15.14 	57
15.16 	56
15.18 	58
15.2 	66
15.22 	60
15.24 	70
15.26 	63
15.28 	54
15.3 	59
15.32 	71
15.34 	57
15.36 	46
15.38 	73
15.4 	72
15.42 	39
15.44 	73
15.46 	67
15.48 	70
15.5 	69
15.52 	68
15.54 	61
15.56 	66
15.58 	77
15.6 	71
15.62 	67
15.64 	66
15.66 	65
15.68 	75
15.7 	54
15.72 	77
15.74 	74
15.76 	65
15.78 	73
15.8 	59
15.82 	61
15.84 	63
15.86 	68
15.88 	60
15.9 	72
15.92 	67
15.94 	63
15.96 	81
15.98 	77
16 	75
16.02 	80
16.04 	67
16.06 	69
16.08 	80
16.1 	67
16.12 	75
16.14 	78
16.16 	71
16.18 	72
16.2 	60
16.22 	72
16.24 	80
16.26 	65
16.28 	69
16.3 	67
16.32 	87
16.34 	63
16.36 	76
16.38 	68
16.4 	71
16.42 	61
16.44 	63
16.46 	66
16.48 	69
16.5 	68
16.52 	74
16.54 	79
16.56 	71
16.58 	58
16.6 	70
16.62 	71
16.64 	78
16.66 	69
16.68 	62
16.7 	57
16.72 	70
16.74 	55
16.76 	60
16.78 	71
16.8 	65
16.82 	68
16.84 	62
16.86 	50
16.88 	60
16.9 	65
16.92 	58
16.94 	64
16.96 	61
16.98 	67
17 	65
17.02 	66
17.04 	58
17.06 	62
17.08 	64
17.1 	59
17.12 	48
17.14 	62
17.16 	62
17.18 	55
17.2 	54
17.22 	48
17.24 	51
17.26 	78
17.28 	54
17.3 	56
17.32 	53
17.34 	62
17.36 	48
17.38 	60
17.4 	57
17.42 	47
17.44 	41
17.46 	59
17.48 	51
17.5 	41
17.52 	46
17.54 	39
17.56 	40
17.58 	40
17.6 	44
17.62 	44
17.64 	36
17.66 	39
17.68 	48
17.7 	39
17.72 	24
17.74 	27
17.76 	43
17.78 	36
17.8 	27
17.82 	35
17.84 	36
17.86 	32
17.88 	34
17.9 	38
17.92 	35
17.94 	26
17.96 	31
17.98 	36
18 	39
18.02 	36
18.04 	34
18.06 	28
18.08 	28
18.1 	23
18.12 	28
18.14 	41
18.16 	39
18.18 	34
18.2 	39
18.22 	26
18.24 	38
18.26 	27
18.28 	34
18.3 	38
18.32 	32
18.34 	32
18.36 	31
18.38 	33
18.4 	21
18.42 	35
18.44 	43
18.46 	24
18.48 	24
18.5 	30
18.52 	34
18.54 	26
18.56 	43
18.58 	34
18.6 	27
18.62 	21
18.64 	27
18.66 	33
18.68 	24
18.7 	31
18.72 	34
18.74 	28
18.76 	33
18.78 	23
18.8 	29
18.82 	32
18.84 	28
18.86 	41
18.88 	27
18.9 	28
18.92 	29
18.94 	32
18.96 	27
18.98 	39
19 	31
19.02 	31
19.04 	28
19.06 	26
19.08 	28
19.1 	28
19.12 	30
19.14 	28
19.16 	36
19.18 	26
19.2 	37
19.22 	35
19.24 	29
19.26 	32
19.28 	26
19.3 	29
19.32 	24
19.34 	46
19.36 	37
19.38 	34
19.4 	28
19.42 	25
19.44 	27
19.46 	25
19.48 	28
19.5 	34
19.52 	41
19.54 	32
19.56 	28
19.58 	30
19.6 	37
19.62 	33
19.64 	19
19.66 	30
19.68 	27
19.7 	42
19.72 	33
19.74 	39
19.76 	31
19.78 	36
19.8 	36
19.82 	38
19.84 	29
19.86 	22
19.88 	33
19.9 	39
19.92 	33
19.94 	34
19.96 	42
19.98 	36
20 	30
20.02 	31
20.04 	30
20.06 	35
20.08 	40
20.1 	30
20.12 	40
20.14 	34
20.16 	35
20.18 	48
20.2 	44
20.22 	45
20.24 	36
20.26 	40
20.28 	44
20.3 	31
20.32 	39
20.34 	30
20.36 	30
20.38 	38
20.4 	32
20.42 	27
20.44 	40
20.46 	34
20.48 	26
20.5 	38
20.52 	45
20.54 	29
20.56 	30
20.58 	52
20.6 	50
20.62 	39
20.64 	31
20.66 	43
20.68 	36
20.7 	44
20.72 	42
20.74 	39
20.76 	27
20.78 	32
20.8 	32
20.82 	40
20.84 	48
20.86 	41
20.88 	36
20.9 	34
20.92 	33
20.94 	40
20.96 	34
20.98 	40
21 	27
21.02 	42
21.04 	48
21.06 	30
21.08 	40
21.1 	37
21.12 	40
21.14 	24
21.16 	36
21.18 	34
21.2 	35
21.22 	34
21.24 	24
21.26 	42
21.28 	32
21.3 	23
21.32 	39
21.34 	38
21.36 	34
21.38 	43
21.4 	50
21.42 	42
21.44 	34
21.46 	36
21.48 	45
21.5 	45
21.52 	37
21.54 	48
21.56 	31
21.58 	40
21.6 	41
21.62 	36
21.64 	43
21.66 	31
21.68 	43
21.7 	30
21.72 	36
21.74 	38
21.76 	39
21.78 	36
21.8 	36
21.82 	25
21.84 	34
21.86 	36
21.88 	37
21.9 	33
21.92 	37
21.94 	34
21.96 	37
21.98 	43
22 	42
22.02 	38
22.04 	39
22.06 	32
22.08 	43
22.1 	34
22.12 	39
22.14 	33
22.16 	43
22.18 	39
22.2 	31
22.22 	34
22.24 	32
22.26 	35
22.28 	30
22.3 	40
22.32 	36
22.34 	34
22.36 	38
22.38 	43
22.4 	38
22.42 	36
22.44 	47
22.46 	41
22.48 	36
22.5 	36
22.52 	45
22.54 	45
22.56 	46
22.58 	32
22.6 	53
22.62 	36
22.64 	18
22.66 	40
22.68 	38
22.7 	33
22.72 	33
22.74 	41
22.76 	36
22.78 	38
22.8 	39
22.82 	36
22.84 	36
22.86 	38
22.88 	19
22.9 	40
22.92 	28
22.94 	34
22.96 	27
22.98 	41
23 	37
23.02 	34
23.04 	27
23.06 	34
23.08 	41
23.1 	30
23.12 	25
23.14 	35
23.16 	34
23.18 	36
23.2 	37
23.22 	42
23.24 	23
23.26 	25
23.28 	32
23.3 	24
23.32 	43
23.34 	35
23.36 	32
23.38 	24
23.4 	35
23.42 	43
23.44 	39
23.46 	28
23.48 	34
23.5 	40
23.52 	32
23.54 	32
23.56 	27
23.58 	31
23.6 	34
23.62 	35
23.64 	28
23.66 	41
23.68 	28
23.7 	22
23.72 	32
23.74 	37
23.76 	22
23.78 	32
23.8 	35
23.82 	28
23.84 	36
23.86 	38
23.88 	32
23.9 	33
23.92 	20
23.94 	30
23.96 	30
23.98 	34
24 	29
24.02 	35
24.04 	29
24.06 	33
24.08 	29
24.1 	37
24.12 	30
24.14 	32
24.16 	30
24.18 	31
24.2 	22
24.22 	31
24.24 	27
24.26 	24
24.28 	27
24.3 	40
24.32 	25
24.34 	45
24.36 	42
24.38 	31
24.4 	38
24.42 	41
24.44 	27
24.46 	25
24.48 	26
24.5 	33
24.52 	35
24.54 	25
24.56 	25
24.58 	36
24.6 	22
24.62 	24
24.64 	25
24.66 	14
24.68 	33
24.7 	31
24.72 	27
24.74 	23
24.76 	39
24.78 	28
24.8 	30
24.82 	32
24.84 	25
24.86 	37
24.88 	21
24.9 	19
24.92 	20
24.94 	27
24.96 	29
24.98 	38
25 	26
25.02 	36
25.04 	18
25.06 	34
25.08 	33
25.1 	28
25.12 	25
25.14 	24
25.16 	29
25.18 	28
25.2 	28
25.22 	37
25.24 	27
25.26 	25
25.28 	18
25.3 	32
25.32 	27
25.34 	35
25.36 	25
25.38 	26
25.4 	22
25.42 	35
25.44 	35
25.46 	22
25.48 	27
25.5 	30
25.52 	32
25.54 	21
25.56 	29
25.58 	19
25.6 	23
25.62 	28
25.64 	18
25.66 	25
25.68 	23
25.7 	25
25.72 	23
25.74 	24
25.76 	22
25.78 	27
25.8 	35
25.82 	22
25.84 	21
25.86 	27
25.88 	28
25.9 	24
25.92 	25
25.94 	29
25.96 	21
25.98 	29
26 	27
26.02 	33
26.04 	22
26.06 	30
26.08 	26
26.1 	33
26.12 	19
26.14 	32
26.16 	30
26.18 	18
26.2 	27
26.22 	30
26.24 	26
26.26 	20
26.28 	27
26.3 	30
26.32 	24
26.34 	25
26.36 	26
26.38 	21
26.4 	21
26.42 	24
26.44 	30
26.46 	24
26.48 	34
26.5 	26
26.52 	23
26.54 	30
26.56 	21
26.58 	23
26.6 	16
26.62 	27
26.64 	23
26.66 	26
26.68 	32
26.7 	29
26.72 	37
26.74 	21
26.76 	30
26.78 	20
26.8 	31
26.82 	18
26.84 	30
26.86 	21
26.88 	29
26.9 	25
26.92 	19
26.94 	18
26.96 	25
26.98 	35
27 	21
27.02 	19
27.04 	26
27.06 	21
27.08 	24
27.1 	19
27.12 	31
27.14 	24
27.16 	21
27.18 	25
27.2 	23
27.22 	27
27.24 	22
27.26 	20
27.28 	23
27.3 	24
27.32 	27
27.34 	26
27.36 	20
27.38 	26
27.4 	25
27.42 	31
27.44 	26
27.46 	26
27.48 	16
27.5 	41
27.52 	18
27.54 	20
27.56 	29
27.58 	23
27.6 	23
27.62 	27
27.64 	15
27.66 	27
27.68 	31
27.7 	30
27.72 	19
27.74 	31
27.76 	20
27.78 	21
27.8 	34
27.82 	19
27.84 	29
27.86 	26
27.88 	23
27.9 	25
27.92 	25
27.94 	31
27.96 	20
27.98 	26
28 	20
28.02 	28
28.04 	28
28.06 	37
28.08 	33
28.1 	32
28.12 	30
28.14 	19
28.16 	20
28.18 	32
28.2 	28
28.22 	21
28.24 	25
28.26 	23
28.28 	28
28.3 	32
28.32 	32
28.34 	20
28.36 	16
28.38 	15
28.4 	24
28.42 	18
28.44 	28
28.46 	23
28.48 	27
28.5 	32
28.52 	23
28.54 	26
28.56 	25
28.58 	27
28.6 	21
28.62 	27
28.64 	22
28.66 	23
28.68 	32
28.7 	20
28.72 	26
28.74 	28
28.76 	23
28.78 	29
28.8 	31
28.82 	31
28.84 	21
28.86 	29
28.88 	23
28.9 	30
28.92 	20
28.94 	21
28.96 	19
28.98 	22
29 	30
29.02 	28
29.04 	24
29.06 	17
29.08 	32
29.1 	22
29.12 	28
29.14 	31
29.16 	23
29.18 	23
29.2 	27
29.22 	20
29.24 	19
29.26 	30
29.28 	24
29.3 	26
29.32 	28
29.34 	18
29.36 	22
29.38 	26
29.4 	24
29.42 	21
29.44 	29
29.46 	25
29.48 	16
29.5 	26
29.52 	25
29.54 	26
29.56 	18
29.58 	29
29.6 	21
29.62 	16
29.64 	26
29.66 	28
29.68 	27
29.7 	35
29.72 	18
29.74 	25
29.76 	25
29.78 	29
29.8 	29
29.82 	35
29.84 	29
29.86 	22
29.88 	21
29.9 	31
29.92 	25
29.94 	29
29.96 	35
29.98 	27
30 	16
30.02 	24
30.04 	12
30.06 	22
30.08 	20
30.1 	25
30.12 	26
30.14 	23
30.16 	25
30.18 	16
30.2 	25
30.22 	24
30.24 	33
30.26 	24
30.28 	28
30.3 	18
30.32 	29
30.34 	27
30.36 	19
30.38 	23
30.4 	22
30.42 	25
30.44 	24
30.46 	24
30.48 	22
30.5 	18
30.52 	24
30.54 	20
30.56 	24
30.58 	28
30.6 	31
30.62 	23
30.64 	28
30.66 	25
30.68 	22
30.7 	23
30.72 	35
30.74 	23
30.76 	14
