15 	43
15.02 	49
15.04 	50
15.06 	51
15.08 	43
15.1 	46
15.12 	44
15.14 	37
15.16 	59
15.18 	57
15.2 	47
15.22 	42
15.24 	53
15.26 	61
15.28 	46
15.3 	49
15.32 	47
15.34 	42
15.36 	50
15.38 	43
15.4 	58
15.42 	52
15.44 	44
15.46 	40
15.48 	41
15.5 	62
15.52 	49
15.54 	45
15.56 	44
15.58 	55
15.6 	64
15.62 	46
15.64 	46
15.66 	39
15.68 	55
15.7 	58
15.72 	52
15.74 	47
15.76 	62
15.78 	53
15.8 	46
15.82 	39
15.84 	53
15.86 	65
15.88 	62
15.9 	47
15.92 	47
15.94 	55
15.96 	62
15.98 	50
16 	64
16.02 	56
16.04 	46
16.06 	47
16.08 	57
16.1 	59
16.12 	60
16.14 	54
16.16 	49
16.18 	47
16.2 	46
16.22 	54
16.24 	46
16.26 	61
16.28 	48
16.3 	49
16.32 	48
16.34 	56
16.36 	54
16.38 	53
16.4 	50
16.42 	56
16.44 	60
16.46 	56
16.48 	45
16.5 	51
16.52 	48
16.54 	69
16.56 	46
16.58 	50
16.6 	51
16.62 	53
16.64 	46
16.66 	47
16.68 	54
16.7 	41
16.72 	43
16.74 	45
16.76 	51
16.78 	48
16.8 	48
16.82 	37
16.84 	47
16.86 	39
16.88 	48
16.9 	41
16.92 	38
16.94 	37
16.96 	55
16.98 	46
17 	52
17.02 	36
17.04 	67
17.06 	55
17.08 	43
17.1 	51
17.12 	45
17.14 	54
17.16 	42
17.18 	39
17.2 	44
17.22 	45
17.24 	47
17.26 	35
17.28 	39
17.3 	36
17.32 	27
17.34 	49
17.36 	40
17.38 	29
17.4 	42
17.42 	41
17.44 	40
17.46 	29
17.48 	26
17.5 	31
17.52 	29
17.54 	28
17.56 	45
17.58 	25
17.6 	36
17.62 	24
17.64 	37
17.66 	31
17.68 	39
17.7 	22
17.72 	30
17.74 	28
17.76 	35
17.78 	22
17.8 	30
17.82 	33
17.84 	15
17.86 	31
17.88 	32
17.9 	26
17.92 	35
17.94 	33
17.96 	26
17.98 	35
18 	36
18.02 	34
18.04 	24
18.06 	33
18.08 	34
18.1 	27
18.12 	30
18.14 	37
18.16 	34
18.18 	43
18.2 	38
18.22 	42
18.24 	23
18.26 	33
18.28 	19
18.3 	28
18.32 	18
18.34 	27
18.36 	28
18.38 	34
18.4 	31
18.42 	36
18.44 	25
18.46 	33
18.48 	29
18.5 	22
18.52 	29
18.54 	22
18.56 	26
18.58 	21
18.6 	22
18.62 	35
18.64 	22
18.66 	28
18.68 	30
18.7 	27
18.72 	29
18.74 	27
18.76 	30
18.78 	28
18.8 	36
18.82 	33
18.84 	31
18.86 	27
18.88 	35
18.9 	32
18.92 	36
18.94 	32
18.96 	31
18.98 	25
19 	25
19.02 	30
19.04 	26
19.06 	32
19.08 	37
19.1 	28
19.12 	33
19.14 	25
19.16 	32
19.18 	30
19.2 	27
19.22 	26
19.24 	31
19.26 	30
19.28 	34
19.3 	28
19.32 	22
19.34 	27
19.36 	24
19.38 	42
19.4 	23
19.42 	28
19.44 	17
19.46 	25
19.48 	23
19.5 	29
19.52 	22
19.54 	41
19.56 	28
19.58 	29
19.6 	36
19.62 	28
19.64 	27
19.66 	29
19.68 	28
19.7 	31
19.72 	33
19.74 	25
19.76 	32
19.78 	34
19.8 	30
19.82 	25
19.84 	24
19.86 	33
19.88 	36
19.9 	28
19.92 	29
19.94 	28
19.96 	37
19.98 	28
20 	16
20.02 	36
20.04 	39
20.06 	24
20.08 	30
20.1 	35
20.12 	22
20.14 	37
20.16 	39
20.18 	29
20.2 	34
20.22 	29
20.24 	39
20.26 	37
20.28 	33
20.3 	29
20.32 	30
20.34 	31
20.36 	30
20.38 	35
20.4 	40
20.42 	27
20.44 	42
20.46 	38
20.48 	28
20.5 	34
20.52 	32
20.54 	34
20.56 	35
20.58 	25
20.6 	29
20.62 	33
20.64 	37
20.66 	23
20.68 	39
20.7 	29
20.72 	25
20.74 	35
20.76 	38
20.78 	31
20.8 	37
20.82 	40
20.84 	40
20.86 	20
20.88 	27
20.9 	32
20.92 	33
20.94 	26
20.96 	34
20.98 	36
21 	33
21.02 	44
21.04 	42
21.06 	46
21.08 	33
21.1 	36
21.12 	36
21.14 	37
21.16 	43
21.18 	36
21.2 	33
21.22 	51
21.24 	28
21.26 	33
21.28 	35
21.3 	36
21.32 	29
21.34 	29
21.36 	25
21.38 	35
21.4 	36
21.42 	29
21.44 	32
21.46 	35
21.48 	32
21.5 	26
21.52 	33
21.54 	41
21.56 	39
21.58 	40
21.6 	28
21.62 	39
21.64 	38
21.66 	56
21.68 	43
21.7 	33
21.72 	41
21.74 	38
21.76 	45
21.78 	31
21.8 	43
21.82 	46
21.84 	35
21.86 	34
21.88 	35
21.9 	32
21.92 	34
21.94 	32
21.96 	39
21.98 	29
22 	31
22.02 	28
