15 	40
15.02 	44
15.04 	52
15.06 	43
15.08 	60
15.1 	46
15.12 	56
15.14 	51
15.16 	36
15.18 	48
15.2 	51
15.22 	45
15.24 	41
15.26 	42
15.28 	40
15.3 	37
15.32 	50
15.34 	44
15.36 	37
15.38 	45
15.4 	39
15.42 	58
15.44 	46
15.46 	41
15.48 	48
15.5 	46
15.52 	40
15.54 	48
15.56 	46
15.58 	48
15.6 	59
15.62 	47
15.64 	56
15.66 	52
15.68 	34
15.7 	49
15.72 	44
15.74 	49
15.76 	43
15.78 	36
15.8 	59
15.82 	44
15.84 	60
15.86 	47
15.88 	56
15.9 	57
15.92 	37
15.94 	46
15.96 	49
15.98 	50
16 	39
16.02 	35
16.04 	42
16.06 	48
16.08 	52
16.1 	46
16.12 	62
16.14 	35
16.16 	48
16.18 	62
16.2 	49
16.22 	58
16.24 	64
16.26 	48
16.28 	56
16.3 	57
16.32 	60
16.34 	45
16.36 	56
16.38 	69
16.4 	62
16.42 	60
16.44 	51
16.46 	71
16.48 	64
16.5 	63
16.52 	63
16.54 	55
16.56 	62
16.58 	69
16.6 	58
16.62 	58
16.64 	65
16.66 	54
16.68 	66
16.7 	58
16.72 	54
16.74 	65
16.76 	55
16.78 	45
16.8 	56
16.82 	56
16.84 	60
16.86 	50
16.88 	54
16.9 	65
16.92 	54
16.94 	49
16.96 	62
16.98 	52
17 	61
17.02 	46
17.04 	51
17.06 	56
17.08 	55
17.1 	55
17.12 	49
17.14 	60
17.16 	36
17.18 	47
17.2 	52
17.22 	43
17.24 	39
17.26 	47
17.28 	34
17.3 	40
17.32 	31
17.34 	40
17.36 	44
17.38 	38
17.4 	44
17.42 	45
17.44 	39
17.46 	31
17.48 	35
17.5 	33
17.52 	20
17.54 	37
17.56 	31
17.58 	29
17.6 	29
17.62 	36
17.64 	34
17.66 	19
17.68 	32
17.7 	32
17.72 	21
17.74 	37
17.76 	28
17.78 	28
17.8 	27
17.82 	23
17.84 	26
17.86 	23
17.88 	23
17.9 	27
17.92 	22
17.94 	18
17.96 	40
17.98 	34
18 	21
18.02 	26
18.04 	24
18.06 	24
18.08 	26
18.1 	29
18.12 	24
18.14 	28
18.16 	26
18.18 	27
18.2 	20
18.22 	25
18.24 	21
18.26 	31
18.28 	32
18.3 	32
18.32 	23
18.34 	21
18.36 	25
18.38 	28
18.4 	39
18.42 	16
18.44 	26
18.46 	25
18.48 	20
18.5 	20
18.52 	26
18.54 	25
18.56 	21
18.58 	22
18.6 	28
18.62 	28
18.64 	24
18.66 	15
