15 	32
15.02 	40
15.04 	33
15.06 	35
15.08 	36
15.1 	35
15.12 	44
15.14 	44
15.16 	49
15.18 	30
15.2 	42
15.22 	44
15.24 	44
15.26 	38
15.28 	43
15.3 	34
15.32 	44
15.34 	48
15.36 	46
15.38 	36
15.4 	43
15.42 	43
15.44 	51
15.46 	64
15.48 	36
15.5 	40
15.52 	47
15.54 	41
15.56 	39
15.58 	50
15.6 	39
15.62 	44
15.64 	51
15.66 	43
15.68 	45
15.7 	37
15.72 	41
15.74 	54
15.76 	52
15.78 	53
15.8 	36
15.82 	36
15.84 	44
15.86 	49
15.88 	48
15.9 	51
15.92 	35
15.94 	43
15.96 	35
15.98 	42
16 	58
16.02 	43
16.04 	49
16.06 	44
16.08 	49
16.1 	43
16.12 	52
16.14 	56
16.16 	54
16.18 	39
16.2 	36
16.22 	45
16.24 	39
16.26 	54
16.28 	39
16.3 	43
16.32 	44
16.34 	36
16.36 	48
16.38 	50
16.4 	59
16.42 	56
16.44 	39
16.46 	45
16.48 	45
16.5 	41
16.52 	60
16.54 	57
16.56 	42
16.58 	42
16.6 	39
16.62 	46
16.64 	32
16.66 	41
16.68 	50
16.7 	50
16.72 	43
16.74 	45
16.76 	55
16.78 	43
16.8 	46
16.82 	46
16.84 	36
16.86 	46
16.88 	48
16.9 	37
16.92 	34
16.94 	37
16.96 	48
16.98 	33
17 	46
17.02 	62
17.04 	38
17.06 	34
17.08 	25
17.1 	30
17.12 	40
17.14 	49
17.16 	28
17.18 	36
17.2 	38
17.22 	46
17.24 	38
17.26 	41
17.28 	44
17.3 	37
17.32 	26
17.34 	47
17.36 	38
17.38 	23
17.4 	30
17.42 	21
17.44 	18
17.46 	28
17.48 	31
17.5 	26
17.52 	26
17.54 	30
17.56 	29
17.58 	19
17.6 	31
17.62 	20
17.64 	19
17.66 	17
17.68 	36
17.7 	36
17.72 	25
17.74 	23
17.76 	20
17.78 	31
17.8 	19
17.82 	23
17.84 	21
17.86 	27
17.88 	25
17.9 	28
17.92 	26
17.94 	24
17.96 	20
17.98 	22
18 	20
18.02 	26
18.04 	24
18.06 	19
18.08 	27
18.1 	22
18.12 	20
18.14 	28
18.16 	17
18.18 	25
18.2 	21
18.22 	21
18.24 	22
18.26 	20
18.28 	24
18.3 	23
18.32 	25
18.34 	16
18.36 	17
18.38 	27
18.4 	13
18.42 	18
18.44 	14
18.46 	16
18.48 	33
18.5 	22
18.52 	26
18.54 	17
18.56 	23
18.58 	20
18.6 	20
18.62 	23
18.64 	19
18.66 	25
18.68 	32
18.7 	22
18.72 	26
18.74 	23
18.76 	26
18.78 	26
